"batch_id","partition_origin","capture_area_id","program_id","program_name","replicate_start","replicate_end","expected_replicate_count","observed_replicate_count","expected_membership_rows","observed_membership_rows","seed_min","seed_max","source_file","source_sha256","output_file","output_size_bytes","output_sha256","validation_status","completion_time","scientific_parameters_changed","notes"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__antigen_presentation__r0001-r0100","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",1,100,100,100,1300,1300,26570805,26570904,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__antigen_presentation__r0001-r0100.csv",242812,"1ac89190d7447fe64d669e6a11d02703ba92d37a13afabbf3c8d5541be72b979","PASS","2026-08-05T18:26:28+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__antigen_presentation__r0101-r0200","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",101,200,100,100,1300,1300,26570905,26571004,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__antigen_presentation__r0101-r0200.csv",244250,"a1c063e15f9e3e9636152b8ee97f60e9ca19cf8a890cb925614b3ea079e7b23f","PASS","2026-08-05T18:26:28+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__antigen_presentation__r0201-r0300","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",201,300,100,100,1300,1300,26571005,26571104,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__antigen_presentation__r0201-r0300.csv",244261,"430a2ac57d3fe345c912916b7aa7389473d43c5efe95a77c7b7204661cc51aea","PASS","2026-08-05T18:26:29+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__antigen_presentation__r0301-r0400","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",301,400,100,100,1300,1300,26571105,26571204,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__antigen_presentation__r0301-r0400.csv",244228,"b95f1145f3fa8e65de250996dcade6a29bda1b812f8c708f23a2f51001b4a337","PASS","2026-08-05T18:26:29+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__antigen_presentation__r0401-r0500","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",401,500,100,100,1300,1300,26571205,26571304,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__antigen_presentation__r0401-r0500.csv",244214,"7f332204ac69bf84e5a3d458b2d26a961e4adde1e85b10e584b1d500ced85ef8","PASS","2026-08-05T18:26:30+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__antigen_presentation__r0501-r0600","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",501,600,100,100,1300,1300,26571305,26571404,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__antigen_presentation__r0501-r0600.csv",244260,"5d3494f083d64c8ba9365a3744bcd982bb91c5afbfe193a6288da8090d414f97","PASS","2026-08-05T18:26:30+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__antigen_presentation__r0601-r0700","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",601,700,100,100,1300,1300,26571405,26571504,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__antigen_presentation__r0601-r0700.csv",244258,"ff6b9b57efce7135e7ced82c67a3c4e0b213a0c0c57b3f8a72675b89e88b23ca","PASS","2026-08-05T18:26:31+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__antigen_presentation__r0701-r0800","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",701,800,100,100,1300,1300,26571505,26571604,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__antigen_presentation__r0701-r0800.csv",244246,"68e2098302faf90443a1b66a446a6952e1ab4111a3b127710f5a0ee0e9ab9595","PASS","2026-08-05T18:26:31+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__antigen_presentation__r0801-r0900","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",801,900,100,100,1300,1300,26571605,26571704,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__antigen_presentation__r0801-r0900.csv",244188,"248b273f14e08ca0d25a510cd1d5a72489bbcbce7a0731484dc32bb5c4e65247","PASS","2026-08-05T18:26:32+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__antigen_presentation__r0901-r1000","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","antigen_presentation","Immune-inflamed / antigen-presentation program",901,1000,100,100,1300,1300,26571705,26571804,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__antigen_presentation__r0901-r1000.csv",244349,"bd6a0f6fe6fac5cb045b6161bec9efe31ef228c42b4cfa35182ad0a18fdc4d67","PASS","2026-08-05T18:26:32+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__stromal_fibrotic__r0001-r0100","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","stromal_fibrotic","Stromal / fibrotic program",1,100,100,100,2200,2200,26670805,26670904,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__stromal_fibrotic__r0001-r0100.csv",344388,"3ca4bba2f3672171760924168c2b5b860819e7dd459ea2708ddde58667531d25","PASS","2026-08-05T18:26:33+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__stromal_fibrotic__r0101-r0200","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","stromal_fibrotic","Stromal / fibrotic program",101,200,100,100,2200,2200,26670905,26671004,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__stromal_fibrotic__r0101-r0200.csv",346824,"13bc44f2485486bf5538eb0d38dabd27ce6070b0975c4b1d8a20ebb443a9d40b","PASS","2026-08-05T18:26:34+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__stromal_fibrotic__r0201-r0300","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","stromal_fibrotic","Stromal / fibrotic program",201,300,100,100,2200,2200,26671005,26671104,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__stromal_fibrotic__r0201-r0300.csv",346799,"b98dcdd56fff06cfe8a287bf3eb0651a65ea6987316574dadca92564adf41232","PASS","2026-08-05T18:26:34+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__stromal_fibrotic__r0301-r0400","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","stromal_fibrotic","Stromal / fibrotic program",301,400,100,100,2200,2200,26671105,26671204,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__stromal_fibrotic__r0301-r0400.csv",346705,"05dc1b345db6ebafbd4701e25b3647d40c5cedba4887293ddbff303eb3aea171","PASS","2026-08-05T18:26:35+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__stromal_fibrotic__r0401-r0500","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","stromal_fibrotic","Stromal / fibrotic program",401,500,100,100,2200,2200,26671205,26671304,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__stromal_fibrotic__r0401-r0500.csv",346782,"5debfb16da21a6341fd86273388b37f8a7f842eb6ce109643b994221c200f006","PASS","2026-08-05T18:26:36+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__stromal_fibrotic__r0501-r0600","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","stromal_fibrotic","Stromal / fibrotic program",501,600,100,100,2200,2200,26671305,26671404,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__stromal_fibrotic__r0501-r0600.csv",346769,"589042d38f7816d2e6878acdedec8b179dc0b633919f2717bd0af7ae6438882c","PASS","2026-08-05T18:26:36+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__stromal_fibrotic__r0601-r0700","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","stromal_fibrotic","Stromal / fibrotic program",601,700,100,100,2200,2200,26671405,26671504,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__stromal_fibrotic__r0601-r0700.csv",346794,"7a2d9d3ff48837fa0c19d63d8b88e57259be8ad81580da66e5105443d1beb741","PASS","2026-08-05T18:26:37+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__stromal_fibrotic__r0701-r0800","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","stromal_fibrotic","Stromal / fibrotic program",701,800,100,100,2200,2200,26671505,26671604,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__stromal_fibrotic__r0701-r0800.csv",346755,"9c56cb782d96dee932d47bf2685788b08609956812e318486880b92925614ee0","PASS","2026-08-05T18:26:38+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__stromal_fibrotic__r0801-r0900","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","stromal_fibrotic","Stromal / fibrotic program",801,900,100,100,2200,2200,26671605,26671704,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__stromal_fibrotic__r0801-r0900.csv",346850,"447eef0fb043f6eef4bf725415d11281871ba57609f110e6e55e750784757c44","PASS","2026-08-05T18:26:38+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__stromal_fibrotic__r0901-r1000","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","stromal_fibrotic","Stromal / fibrotic program",901,1000,100,100,2200,2200,26671705,26671804,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__stromal_fibrotic__r0901-r1000.csv",346930,"a989f658fd751e15fdc76c481580e037b15d63525ae5fd4b433ff5f6151a2111","PASS","2026-08-05T18:26:39+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__immune_cold_exclusion__r0001-r0100","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","immune_cold_exclusion","Immune-cold / exclusion-associated program",1,100,100,100,2200,2200,26770805,26770904,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__immune_cold_exclusion__r0001-r0100.csv",392897,"ef51784094f4ac69ddb66058582b442c25569750806e2a2c272cacf83b1e13fd","PASS","2026-08-05T18:26:40+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500539_cap_area6_dlbcl_v2__immune_cold_exclusion__r0101-r0200","GENERATED_BY_CONTROLLED_RESUME","GSM8500539_Cap.area6_DLBCL_V2","immune_cold_exclusion","Immune-cold / exclusion-associated program",101,200,100,100,2200,2200,26770905,26771004,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500539_Cap.area6_DLBCL_V2__immune_cold_exclusion__r0101-r0200.csv",395178,"b79aad0e87fca539a11986014454a75e6966e2fdd0463a4a3c3248979e2c8bbc","PASS","2026-08-05T18:26:41+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
